skill_id	skill_desc
59812	Drafting and Negotiating Agreements
59813	Legal Research and Analysis
59814	Commitment to Professional Development
59815	LLB
59816	BPMN2
59817	CBIP
59818	Master Data Documentation
59819	SAP MDM/MDG
59820	Pool Studio
59821	BLA or MLA
59822	Residential Landscape Design
59823	CuTe
59824	FP8
59825	BF16
59826	H100 GPUs
59827	DDP
59828	HW resource management
59829	Communication technology regulations
59830	Health safety and environmental legislation
59831	Project tracking
59832	Technical knowledge in data communications
59833	Delegation skills
59834	CTPM
59835	CNIDP
59836	C&G
59837	Health and safety certifications
59838	IOSH
59839	NEBOSH
59840	Customer Experience Optimization
59841	DataDriven Insights Generation
59842	Loyalty Program Development
59843	Data Technologies Experimentation
59844	Data engineering/ ETL pipeline
59845	Monitoring + visibility
59846	Experimentation + A/B testing
59847	Data labelling
59848	Protocol development
59849	Driver monitoring systems (DMS)
59850	Cloud (Azure GCP AWS)
59851	Kafka Messaging service
59852	Memcached/Redis
59853	Caching technologies
59854	Relational DBMS (MySQL Oracle)
59855	Design & code review
59856	CI/CD development environments/tools
59857	Configurations tools
59858	Bachelor's or Master's in Industrial Engineering (Aeronautics/Mechanics/Electronics/Information Technology)
59859	CustomerFacing Roles in Aeronautical Industry
59860	Experience in Engineering/Maintenance/Simulation & Training/Data Analysis Based Business
59861	Experience in LH Engineering CSS&T
59862	Analyzation
59863	Establishing Relationships
59864	Media mix models
59865	Values
59866	Mercy Service Standards
59867	Preferred Education
59868	Preferred Licensure
59869	Preferred Experience
59870	Preferred Certifications
59871	Preferred Other
59872	Cross Functional Collaboration
59873	Overhead work
59874	Height work
59875	Adhoc analysis
59876	Player tracking systems
59877	Data base management
59878	Direct mail vendor management
59879	Player Tag Management
59880	CMP
59881	Player lists
59882	Casino marketing
59883	Hotel management
59884	Guest relations
59885	Motivational skills
59886	Policy interpretation
59887	Office equipment operation
59888	Data base systems
59889	Player Relationship Management
59890	Laws and regulations
59891	Waymo Driver
59892	Open/Linked Data Media Types
59893	CSVW
59894	Ocean Engineering
59895	Scholarly Record
59896	Privacy and Confidentiality
59897	Talent sourcing
59898	Talent development
59899	Application development tools
59900	Crosschapter problem solving
59901	Enterprise initiatives
59902	Software procurement agreements
59903	Personnel assessment
59904	Technical implementation
59905	Team Foundation Server (TFS)
59906	Ellucian Insights
59907	Ellucian Ethos
59908	Microsoft Dynamics GP
59909	Resource Stewardship
59910	Executive DecisionMaking
59911	Data platform strategy
59912	Datadriven systems architecture
59913	Event ingestion
59914	Event brokers
59915	Experimentation platform
59916	Marketing tooling
59917	Eventdriven systems
59918	Cash compensation
59919	Stock options
59920	Volunteering leave
59921	Diversity and inclusion initiatives
59922	Data integrity tooling
59923	Rshiny
59924	Enterprise development
59925	GPU application
59926	20+ years of experience
59927	8+ Years of Experience in Data Pipelines
59928	10+ Years of Experience in Microservices and RealTime APIs
59929	8+ Years of Experience in CloudNative Platforms
59930	Windows Admin
59931	Certificate Lifecycle Management
59932	HighLevel Language Understanding
59933	Customer Relationship Management (CRM) software
59934	Commercial real estate knowledge
59935	Clientfacing experience
59936	Outside sales experience
59937	Consultative sales skills
59938	Motor Vehicle Record (MVR) check
59939	Hard work
59940	Commitment to customer service
59941	Advanced pattern recognition
59942	Thermomechanical response
59943	Geometric features
59944	Computational geometry
59945	Sports Data Monitoring
59946	Content Moderation
59947	Sports Editing
59948	Statistics Tracking
59949	Accuracy Verification
59950	Data Escalation
59951	Workflow Adherence
59952	Sports Statistics Gathering
59953	Sports Writing
59954	Repetitive Task Handling
59955	Grammar Skills
59956	Sports Experience
59957	Shift Work Availability
59958	Weekend Work Availability
59959	Early Morning Work Availability
59960	Afternoon Work Availability
59961	Evening Work Availability
59962	Night Work Availability
59963	FullTime Employment
59964	Public trust
59965	Suitability
59966	Instructional design
59967	Digital learning platforms
59968	Blended learning
59969	Traumainformed care
59970	Banking or insurance
59971	GotoMarket Experience
59972	Natural Sciences
59973	R statistical package
59974	Linux/UNIX shell scripting
59975	Five years of experience
59976	Prior experience with MySQL use and administration
59977	Demonstrated ability with the R statistical package and ability to manipulate data and create reports
59978	Demonstrated knowledge of Linux/UNIX shell scripting
59979	Prior software development experience in some combination of IDL python C C++ or perl
59980	Knowledge of clinical data standards (e.g. CDISC) helpful
59981	Background in Data Science preferred
59982	Support Staff
59983	Shipping and receiving
59984	Electronic component installation
59985	Hand and power tools
59986	Shortterm and longterm disability
59987	Business Audit
59988	Implementing Information Systems
59989	BI Tools (WebFocus/Tableau)
59990	Data Warehousing Documentation
59991	IAM Level 3
59992	Image Capturing
59993	Marketing Presentations
59994	Online research
59995	Budget updates
59996	College database research
59997	BSU contact research
59998	Businesses research
59999	PTA List creation
60000	Labor Unions List creation
60001	Computer or tablet use
60002	Cell phone use
60003	Data Project Management
60004	Business Sponsorship
60005	Complex Information Interpretation
60006	Data Landscape Understanding
60007	Information Technology Landscape Understanding
60008	Algorithmic AI
60009	Logical knowledge representation
60010	Decision theoretic knowledge representation
60011	Probabilistic knowledge representation
60012	Goalbased search
60013	Adversarial search
60014	Language processing
60015	ASCP / AMT certified
60016	BLS certified
60017	Antimicrobial Stewardship
60018	Antibiogram
60019	Precision instruments
60020	Clerical tasks
60021	Standardized procedures
60022	Vision and dental insurance
60023	457 retirement plan
60024	Life and accidental death and dismemberment insurance
60025	Employee assistance programs
60026	AFLAC
60027	CPR/FA Certification
60028	BCSP CHST Certification
60029	Incident and Injury Investigations
60030	Safety Trainings and Testing
60031	ProjectSpecific Safety Plans
60032	ML/Ops
60033	Bachelor's Degree in Computer Science or Data Science
60034	Master's Degree in Data Science (Preferred)
60035	10+ Years of Technical Experience
60036	5+ Years of Data Science Experience
60037	Ability to Lead Analysis Efforts
60038	Ability to Break Down and Understand Complex Business Problems
60039	Ability to Identify Innovative Solutions
60040	Strong DS Design Knowledge
60041	Proficiency in Programming for Data Analysis
60042	Knowledge of Data Visualization Tools and Libraries
60043	Familiarity with Software Version Control
60044	Experience Working Across Varying Business and Technical Functional Units
60045	Personalization or Data Management
60046	System and Information Flows
60047	Relies on instruction to plan and accomplish goals
60048	Superior customer service skills with high level of responsiveness
60049	Proactive awareness of new enhancements to the system which will affect existing or future implementations
60050	Innovative thinker who can process improvements to address quality cost reduction cycle time and/or productivity
60051	Interface with clients define and manage improvements to the process or services provided; and manage projects
60052	Supports supplier capability assessments
60053	Supports the supplier management process
60054	Provides for supplier certification and implementation
60055	Validates the application of operational controls
60056	Documentation of processes
60057	Relies on experience and judgment to plan and accomplish goals
60058	Supply Chain Flow
60059	CloudBased Data Services
60060	Analytic Methodologies / Techniques
60061	Mathematical Programming
60062	Quadratic Programming
60063	Stochastic Programming
60064	Tradeoffs Analysis
60065	Business Cases Analysis
60066	Resourcing Decisions
60067	Project Contributions
60068	Analytic Curiosity/ Creativity
60069	Independent Execution
60070	MultiDisciplinary Environment
60071	Personal Statement
60072	Equal Employment Opportunities (EEO)
60073	U.S. Citizenship (for classified information access)
60074	Electrical Knowledge
60075	First Aid/CPR Certification
60076	NCCER Certification
60077	Cloud Governance Plans
60078	DoD 8570 IAT Level III certification
60079	Data Transformation Plans
60080	CloudNative Applications
60081	MissionCritical Enterprise Applications
60082	Commercial Cloud
60083	Overall Equipment Efficiency
60084	Total Productive Maintenance
60085	Total Cost of Ownership
60086	3rd Party Suppliers
60087	Field Associates
60088	Global Tech
60089	Thrift
60090	Flink applications
60091	Senior Machine Learning Engineer
60092	Llama 2
60093	Mistral
60094	Mapping lineage
60095	Salesforce Velocity
60096	Instec
60097	Policy administration systems
60098	Data Scoring
60099	Coding Language
60100	Baseball Scoring Knowledge
60101	Slack Knowledge
60102	Regular Availability
60103	Fisheries science
60104	Leading others
60105	Evidence use
60106	Sr. Data Analyst/Developer
60107	Visual Accuracy
60108	VLook Ups
60109	Rapid Capability Development
60110	Mission Assurance
60111	5+ Years of Experience in Data Science Data Analytics or Similar Fields
60112	Experience with Digital Engineering and Model Base Systems Engineering
60113	Experience with Big Data Artificial Intelligence Machine Learning Modeling and Simulation and Architecting Data Flows Between Systems
60114	Demonstrated Good Oral and Written Communication Skills
60115	Experience Working in a Dynamic Schedule Constrained and Complex Security Environment
60116	Current SSBI or Federal Investigative Standard Tier 5 (T5) or Tier 5 Reinvestigation (T5R) within the Last 6 Years
60117	A Final DoD Top Secret Clearance
60118	Eligibility for Access to Sensitive Compartment Information (SCI) in Accordance with Intelligence Community Directive (ICD) 704 and Special Access Program (SAP) in Accordance with SAP Nomination Policy (SAPNP) with No Disqualifying Security Issues That Will Deem a Candidate Ineligible for Access
60119	Lead Data Scientist Engineer
60120	Ranking Models
60121	Recommendation Algorithms
60122	Productionizing Machine Learning Models
60123	Revoquest software
60124	Vehicle Identification Numbers
60125	Regular business hours
60126	Social Security Administration
60127	Department of Homeland Security
60128	Form I9
60129	Home inspectors
60130	Floor planning
60131	Insurance adjusters
60132	Notaries
